occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
BAR2025_037,PreservedSpecimen,,,BAR,SPECIES,,A.E.S. McIntosh,1008,G. Rogers,herb,BAR2025,1,Neurodium lanceolatum,13.178834,-59.550245,1938-01-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_038,PreservedSpecimen,,,BAR,SPECIES,,E. G. B. Gooding,1003,G. Rogers,herb,BAR2025,1,Neurodium lanceolatum,13.155458,-59.50945,,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_039,PreservedSpecimen,,,BAR,SPECIES,,Linda Deliah,98-22,G. Rogers,herb,BAR2025,1,Neurodium lanceolatum,13.215487,-59.590499,1998-11-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_040,PreservedSpecimen,,,BAR,SPECIES,,A.E.S. McIntosh,1010,G. Rogers,herb,BAR2025,1,Phlebodium aureum,13.22604,-59.58043,1938-02-13,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_041,PreservedSpecimen,,,BAR,SPECIES,,L.E. Chinnery,99-47,L.E. Chinnery,herb,BAR2025,1,Phymatosorus scolopendria,13.205421,-59.584371,1999-06-02,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_042,PreservedSpecimen,,,BAR,SPECIES,,L.E. Chinnery,99-15,L.E. Chinnery,herb,BAR2025,1,Phymatosorus scolopendria,13.174886,-59.623278,1999-03-18,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_043,PreservedSpecimen,,,BAR,SPECIES,,G. Rogers,98-63,L.E. Chinnery,herb,BAR2025,1,Pleopeltis polypodioides,13.190858,-59.596282,1998-11-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_044,PreservedSpecimen,,,BAR,SPECIES,,Linda Deliah,s.n.,L.E. Chinnery,herb,BAR2025,1,Pleopeltis polypodioides,13.26422,-59.594945,1998-07-10,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_045,PreservedSpecimen,,,BAR,SPECIES,,A.E.S. McIntosh,1005,L.E. Chinnery,herb,BAR2025,1,Pleopeltis polypodioides,13.178766,-59.550665,1938-01-09,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_046,PreservedSpecimen,,,BAR,SPECIES,,Linda Deliah,s.n.,L.E. Chinnery,herb,BAR2025,1,Pleopeltis polypodioides,13.274145,-59.58603,1998-08-04,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_047,PreservedSpecimen,,,BAR,SPECIES,,L.E. Chinnery,98-40,L.E. Chinnery,herb,BAR2025,3,Psilotum nudum,13.205421,-59.584371,1999-06-03,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_048,PreservedSpecimen,,,BAR,SPECIES,,S. Carrington,SC1803,S. Carrington,herb,BAR2025,3,Psilotum nudum,13.226018,-59.590788,2002-04-30,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_049,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC1980,M. T. Strong,shrub,BAR2025,1,Hillia parasitica,15.504305,-61.406038,2007-05-05,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_050,PreservedSpecimen,,,BAR,subspecies,,S. Carrington,SC2320,S. Carrington,shrub,BAR2025,1,Notopleura parasitica subsp. parasitica,17.372222,-62.811628,2013-08-11,"change1: Trimmed whitespace in locality (and standardized blanks to NA) | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
BAR2025_051,PreservedSpecimen,,,BAR,SPECIES,,C. M. S. Carrington,SC2504,C. M. S. Carrington,shrub,BAR2025,1,Schradera exotica,12.10722,-61.70153,2016-08-16,"change1: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-12] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14]"
