occurrenceID,basisOfRecord,typeStatus,associatedReferences,institutionCode,taxonRank,collectionCode,recordedBy,recordNumber,identifiedBy,lifeForm,datasetID,matchCodeEpig,matchedNameEpig,decimalLatitude,decimalLongitude,eventDate,changes
kroemer_t_2024_00076,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia butzii,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00077,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Catopsis sessiliflora,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00078,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia punctulata,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00079,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia multicaulis,19.5666666666667,-96.9333333333333,06/11/2008,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00080,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia blanda,18.6894444444444,-97.06,09/03/2009,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00081,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Catopsis morreniana,18.6488888888889,-96.9902777777778,09/03/2009,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00082,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Tillandsia lucida,18.6333333333333,-96.9833333333333,10/03/2009,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00083,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Polypodium rhodopleuron,18.6333333333333,-96.9833333333333,10/03/2009,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00084,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,1,Peperomia tetraphylla,18.6530555555556,-96.9977777777778,10/03/2009,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
kroemer_t_2024_00085,herbarium specimen,,,,SPECIES,,,,,holoepiphyte,kroemer_t_2024,2,Peperomia angularis,18.6530555555556,-96.9977777777778,10/03/2009,change1: Filled verbatimScientificName once from original scientificName | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative).
