"";"occurrenceID";"country";"countryCode";"stateProvince";"locality";"decimalLatitude";"decimalLongitude";"coordinateUncertaintyInMeters";"datasetID";".ok_for_analysis";"eventDate";"changes";"ok.2";"discardReason"
"4184";"HCCL2025_4184";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.411127";"-79.065209";732;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4185";"HCCL2025_4185";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.411127";"-79.065209";732;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4186";"HCCL2025_4186";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.411127";"-79.065209";732;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4187";"HCCL2025_4187";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.400248";"-79.064324";1537;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4188";"HCCL2025_4188";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.400248";"-79.064324";1537;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4189";"HCCL2025_4189";"PERU";"PE";"Cajamarca";"Jelig";"-6.862703";"-78.112561";1569;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4190";"HCCL2025_4190";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.400248";"-79.064324";1537;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4191";"HCCL2025_4191";"PERU";"PE";"Cajamarca";"Reserva Ecologica Huacaybamba";"-5.956425";"-77.199258";10358;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4192";"HCCL2025_4192";"PERU";"PE";"Cajamarca";"El Lanche";"-6.14648";"-79.029408";1185;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4193";"HCCL2025_4193";"PERU";"PE";"Cajamarca";"Anexo El Guayabo";"-14.043547";"-75.719462";3897;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4194";"HCCL2025_4194";"PERU";"PE";"Cajamarca";"Jelig";"-6.862703";"-78.112561";1569;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4195";"HCCL2025_4195";"PERU";"PE";"Cajamarca";"Anexo El Guayabo";"-14.043547";"-75.719462";3897;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4196";"HCCL2025_4196";"PERU";"PE";"Cajamarca";"Anexo El Guayabo";"-14.043547";"-75.719462";3897;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4197";"HCCL2025_4197";"PERU";"PE";"Cajamarca";"El Lanche";"-6.14648";"-79.029408";1185;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4198";"HCCL2025_4198";"PERU";"PE";"Cajamarca";"Mangash - Cerro Pedrarume";"-5.958936";"-79.821859";3153;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4199";"HCCL2025_4199";"PERU";"PE";"Cajamarca";"El Limon";"-12.137978";"-76.988732";10635;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4200";"HCCL2025_4200";"PERU";"PE";"Cajamarca";"Anexo El Guayabo";"-14.043547";"-75.719462";3897;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4201";"HCCL2025_4201";"PERU";"PE";"Cajamarca";"Bosque de Proteccion Pagaibamba";"-6.400248";"-79.064324";1537;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4202";"HCCL2025_4202";"PERU";"PE";"Cajamarca";"Mangash - Cerro Pedrarume";"-5.951464";"-79.827522";4152;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4203";"HCCL2025_4203";"PERU";"PE";"Cajamarca";"Reserva Ecologica Huacaybamba";"-5.956425";"-77.199258";10358;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4204";"HCCL2025_4204";"PERU";"PE";"Cajamarca";"Reserva Ecologica Huacaybamba";"-5.964605";"-77.162679";7556;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4205";"HCCL2025_4205";"PERU";"PE";"Cajamarca";"El Limon";"-12.137978";"-76.988732";10635;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4206";"HCCL2025_4206";"PERU";"PE";"Cajamarca";"El Limon";"-12.139464";"-76.982312";10748;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4207";"HCCL2025_4207";"PERU";"PE";"Cajamarca";"Caserio Llanguat";"-6.763903";"-78.185721";1269;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4208";"HCCL2025_4208";"PERU";"PE";"Cajamarca";"Caserio Llanguat";"-6.763903";"-78.185721";1269;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4209";"HCCL2025_4209";"PERU";"PE";"Cajamarca";"Reserva Ecologica Huacaybamba";"-5.964605";"-77.162679";7556;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4210";"HCCL2025_4210";"PERU";"PE";"Cajamarca";"Caserio Llanguat";"-6.763903";"-78.185721";1269;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4211";"HCCL2025_4211";"PERU";"PE";"Cajamarca";"Caserio Santa Rosa";"-6.881541";"-78.122151";441;"HCCL2025";TRUE;"";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4212";"HCCL2025_4212";"PERU";"PE";"Cajamarca";"Reserva Ecologica Huacaybamba";"-5.964605";"-77.162679";7556;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4213";"HCCL2025_4213";"PERU";"PE";"Cajamarca";"Mangash - Cerro Pedrarume";"-5.951464";"-79.827522";4152;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4214";"HCCL2025_4214";"PERU";"PE";"Cajamarca";"Anexo El Guayabo";"-14.043547";"-75.719462";3897;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4215";"HCCL2025_4215";"PERU";"PE";"Cajamarca";"Jelig";"-6.861971";"-78.11324";1641;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4216";"HCCL2025_4216";"PERU";"PE";"Cajamarca";"Reserva Ecologica Huacaybamba";"-5.964605";"-77.162679";7556;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4217";"HCCL2025_4217";"PERU";"PE";"Cajamarca";"El Limon";"-12.139464";"-76.982312";10748;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4218";"HCCL2025_4218";"PERU";"PE";"Cajamarca";"Caserio Llanguat";"-6.763903";"-78.185721";1269;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4219";"HCCL2025_4219";"PERU";"PE";"Cajamarca";"El Limon";"-12.139464";"-76.982312";10748;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4220";"HCCL2025_4220";"PERU";"PE";"Cajamarca";"Caserio Chilac N° 8";"-10.525446";"-75.771045";9935;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4221";"HCCL2025_4221";"PERU";"PE";"Cajamarca";"Catarata El Cornelio";"-6.791908";"-78.333951";433;"HCCL2025";FALSE;"";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4222";"HCCL2025_4222";"PERU";"PE";"Cajamarca";"Caserio Chilac N° 8";"-10.525446";"-75.771045";9935;"HCCL2025";FALSE;"2019-02-18";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4223";"HCCL2025_4223";"PERU";"PE";"Cajamarca";"Caserio Namo";"-6.793382";"-78.324294";2702;"HCCL2025";TRUE;"2019-02-19";"change1: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change2: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4224";"HCCL2025_4224";"PERU";"PE";"Cajamarca";"Catarata El Cornelio";"-6.791908";"-78.333951";433;"HCCL2025";FALSE;"2019-02-18";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4225";"HCCL2025_4225";"PERU";"PE";"Cajamarca";"Jelig";"-7.021058";"-78.139014";435100;"HCCL2025";TRUE;"2016-11-05";"change1: Genus placeholder (sp./spp.): moved to 'genus', set taxonRank=GENUS, cleared scientificName; kept original in verbatim. | change2: Converted UTM (Peru) to WGS84; zone auto-detected (17S/18S/19S). | change3: Filled coordinateUncertaintyInMeters from decimal-place precision (conservative). | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4226";"HCCL2025_4226";"PERU";"PE";"Cajamarca";"Caserio Chilac N° 8";"-10.525446";"-75.771045";9935;"HCCL2025";FALSE;"2019-02-19";"epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
"4227";"HCCL2025_4227";"PERU";"PE";"Cajamarca";"Caserio Chilac N° 8";"-10.525446";"-75.771045";9935;"HCCL2025";FALSE;"2019-02-19";"change1: Genus placeholder (sp./spp.): moved to 'genus', set taxonRank=GENUS, cleared scientificName; kept original in verbatim. | epi_taxo: acceptedName(match1); authorship_epig(match1); genus_from_scientificName; family_WFO; order_majorGroup_WCVP [2026-03-11] | Filled missing scientificNameAuthorship from EpIG backbone [2026-04-14] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-04-14] | Created minimumElevationInMeters from plausible numeric verbatimElevation values only (0-5000 m); excluded erroneous values [2026-04-14]";TRUE;"Corrected: points were corrected according to locality"
