"","occurrenceID","basisOfRecord","typeStatus","associatedReferences","institutionCode","taxonRank","collectionCode","recordedBy","recordNumber","identifiedBy","lifeForm","datasetID","matchCodeEpig","matchedNameEpig","decimalLatitude","decimalLongitude","eventDate","changes","discardReason","verbatimrecordedBy","verbatimidentifiedBy"
"205","assis_i_2026_specieslink_00205","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","308","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Bifrenaria tyrianthina",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"206","assis_i_2026_specieslink_00206","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","327","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Bifrenaria tyrianthina",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"207","assis_i_2026_specieslink_00207","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","305","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Bulbophyllum weddellii",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"208","assis_i_2026_specieslink_00208","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F.","311","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Campylocentrum brachycarpum",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes","E.L.F. Menezes"
"209","assis_i_2026_specieslink_00209","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","304","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Epidendrum armeniacum",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"210","assis_i_2026_specieslink_00210","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","341","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Epidendrum difforme",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"211","assis_i_2026_specieslink_00211","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","319","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Epidendrum parahybunense",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"212","assis_i_2026_specieslink_00212","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","333","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Epidendrum secundum",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"213","assis_i_2026_specieslink_00213","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","320","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Gomesa praetexta",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"214","assis_i_2026_specieslink_00214","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","343","Menezes, E.L.F. | Giordani, S.C.O.","E","assis_i_2026_specieslink",1,"Polystachya foliosa",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes, S.C.O. Giordani"
"215","assis_i_2026_specieslink_00215","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","396","Menezes, E.L.M. | Giordani, S.C.O.","E","assis_i_2026_specieslink",1,"Stelis argentata",-18.229889,-43.261278,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.M. Menezes, S.C.O. Giordani"
"216","assis_i_2026_specieslink_00216","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","340","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Acianthera prolifera",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
"217","assis_i_2026_specieslink_00217","PreservedSpecimen","",NA,"UFVJM","SPECIES","DIAM","Menezes, E.L.F. | Giordani, S.C.O.","298","Menezes, E.L.F.","E","assis_i_2026_specieslink",1,"Acianthera saundersiana",NA,NA,"2020-09-11","change1: Set datasetID='assis_i_2026_specieslink'. | change2: Generated deterministic occurrenceID. | change3: Created verbatimScientificName (priority: scientificName_bf > scientificName_wfo > SPECIES) | change4: Created scientificName from verbatimScientificName using backbone accepted name (match 1). | change5: Overwrote genus from accepted backbone name (match 1). | Filled missing family/order/phylum from taxonomy lookups [2026-03-28] | Filled missing scientificNameAuthorship from EpIG backbone [2026-03-28] | CoordinateCleaner QA applied without sea test (validity, equal, zeros, capitals, centroids, gbif, institutions) [2026-03-28] | lifeForm assigned (E prioritized over H; derived from bf/zotz and habitat fallback) [2026-03-28] | Filled missing basisOfRecord with 'PreservedSpecimen' [2026-03-28]","standardize author names in identifiedBy / standardize author names in recordedBy","E.L.F. Menezes, S.C.O. Giordani","E.L.F. Menezes"
